"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour","flighttime","flighttime24","ChristmasEve"
"161",2013,1,2,1920,1910,10,2055,2055,0,"MQ",4569,"N856MQ","LGA","RDU",80,431,19,10,2013-01-02 19:00:00,135,135,"Un-Christmas Eve"
"162",2013,1,2,1921,1909,12,2143,2115,28,"EV",4543,"N34110","EWR","DSM",180,1017,19,9,2013-01-02 19:00:00,222,222,"Un-Christmas Eve"
"163",2013,1,2,1921,1845,36,2110,2030,40,"MQ",4517,"N719MQ","LGA","CRW",81,444,18,45,2013-01-02 18:00:00,189,189,"Un-Christmas Eve"
"164",2013,1,2,1922,1925,-3,2225,2229,-4,"DL",1485,"N948DL","LGA","MCO",153,950,19,25,2013-01-02 19:00:00,303,303,"Un-Christmas Eve"
"165",2013,1,2,1922,1900,22,2224,2238,-14,"DL",1967,"N965DL","JFK","MIA",158,1089,19,0,2013-01-02 19:00:00,302,302,"Un-Christmas Eve"
"166",2013,1,2,1923,1930,-7,2041,2050,-9,"EV",5742,"N833AS","LGA","IAD",47,229,19,30,2013-01-02 19:00:00,118,118,"Un-Christmas Eve"
"167",2013,1,2,1924,1935,-11,2220,2240,-20,"AA",791,"N3ENAA","LGA","DFW",221,1389,19,35,2013-01-02 19:00:00,296,296,"Un-Christmas Eve"
"168",2013,1,2,1924,1929,-5,2255,2242,13,"DL",1435,"N997DL","LGA","TPA",155,1010,19,29,2013-01-02 19:00:00,331,331,"Un-Christmas Eve"
"169",2013,1,2,1926,1930,-4,2218,2229,-11,"B6",39,"N651JB","JFK","PBI",149,1028,19,30,2013-01-02 19:00:00,292,292,"Un-Christmas Eve"
"170",2013,1,2,1927,1930,-3,2359,2306,NA,"9E",3401,"N908XJ","JFK","SAT",NA,1587,19,30,2013-01-02 19:00:00,432,432,"Un-Christmas Eve"
"171",2013,1,2,1929,1930,-1,2232,2304,-32,"DL",6,"N637DL","JFK","SLC",256,1990,19,30,2013-01-02 19:00:00,303,303,"Un-Christmas Eve"
"172",2013,1,2,1929,1930,-1,2236,2243,-7,"DL",2370,"N342NB","LGA","PBI",154,1035,19,30,2013-01-02 19:00:00,307,307,"Un-Christmas Eve"
"173",2013,1,2,1933,1750,103,2227,2045,102,"B6",527,"N632JB","EWR","MCO",150,937,17,50,2013-01-02 17:00:00,294,294,"Un-Christmas Eve"
"174",2013,1,2,1933,1940,-7,2107,2125,-18,"MQ",3783,"N516MQ","JFK","CMH",80,483,19,40,2013-01-02 19:00:00,174,174,"Un-Christmas Eve"
"175",2013,1,2,1934,1745,109,2302,2106,116,"DL",1433,"N369NW","LGA","RSW",178,1080,17,45,2013-01-02 17:00:00,368,368,"Un-Christmas Eve"
"176",2013,1,2,1935,1856,39,2138,2103,35,"EV",4153,"N12922","EWR","CLT",97,529,18,56,2013-01-02 18:00:00,203,203,"Un-Christmas Eve"
"177",2013,1,2,1937,1900,37,2301,2301,0,"DL",853,"N723TW","JFK","SFO",341,2586,19,0,2013-01-02 19:00:00,364,364,"Un-Christmas Eve"
"178",2013,1,2,1937,1911,26,2034,2027,7,"UA",762,"N407UA","EWR","BOS",39,200,19,11,2013-01-02 19:00:00,97,97,"Un-Christmas Eve"
"179",2013,1,2,1939,1940,-1,2242,2240,2,"AA",1787,"N3GRAA","JFK","TPA",160,1005,19,40,2013-01-02 19:00:00,303,303,"Un-Christmas Eve"
"180",2013,1,2,1940,1909,31,2226,2122,64,"EV",4085,"N12135","EWR","OMA",208,1134,19,9,2013-01-02 19:00:00,286,286,"Un-Christmas Eve"
"181",2013,1,2,1940,1900,40,2052,2021,31,"EV",4131,"N11181","EWR","RIC",54,277,19,0,2013-01-02 19:00:00,112,112,"Un-Christmas Eve"
"182",2013,1,2,1940,1935,5,2156,2136,20,"9E",3899,"N8908D","JFK","CLE",91,425,19,35,2013-01-02 19:00:00,216,216,"Un-Christmas Eve"
"183",2013,1,2,1940,1932,8,2228,2253,-25,"UA",1416,"N37263","EWR","SEA",321,2402,19,32,2013-01-02 19:00:00,288,288,"Un-Christmas Eve"
"184",2013,1,2,1941,1929,12,2240,2228,12,"UA",1444,"N76516","EWR","TPA",158,997,19,29,2013-01-02 19:00:00,299,299,"Un-Christmas Eve"
"185",2013,1,2,1943,1823,80,2048,1940,68,"EV",4326,"N11547","EWR","PWM",48,284,18,23,2013-01-02 18:00:00,105,105,"Un-Christmas Eve"
"186",2013,1,2,1944,1945,-1,2225,2206,19,"9E",3352,"N924XJ","JFK","CVG",116,589,19,45,2013-01-02 19:00:00,281,281,"Un-Christmas Eve"
"187",2013,1,2,1946,1940,6,2215,2231,-16,"9E",3361,"N906XJ","JFK","JAX",128,828,19,40,2013-01-02 19:00:00,269,269,"Un-Christmas Eve"
"188",2013,1,2,1946,1930,16,2143,2141,2,"9E",3798,"N8409N","JFK","CLT",93,541,19,30,2013-01-02 19:00:00,197,197,"Un-Christmas Eve"
"189",2013,1,2,1948,1940,8,2253,2241,12,"B6",381,"N520JB","LGA","FLL",165,1076,19,40,2013-01-02 19:00:00,305,305,"Un-Christmas Eve"
"190",2013,1,2,1950,1940,10,2236,2241,-5,"UA",1221,"N23708","EWR","IAH",209,1400,19,40,2013-01-02 19:00:00,286,286,"Un-Christmas Eve"
"191",2013,1,2,1952,1859,53,2227,2153,34,"B6",711,"N746JB","JFK","LAS",300,2248,18,59,2013-01-02 18:00:00,275,275,"Un-Christmas Eve"
"192",2013,1,2,1954,2000,-6,2241,2216,25,"9E",4033,"N8516C","LGA","TYS",121,647,20,0,2013-01-02 20:00:00,287,287,"Un-Christmas Eve"
"193",2013,1,2,1954,1920,34,2128,2100,28,"AA",359,"N3DEAA","LGA","ORD",130,733,19,20,2013-01-02 19:00:00,174,174,"Un-Christmas Eve"
"194",2013,1,2,1955,1930,25,2151,2135,16,"9E",3420,"N915XJ","JFK","RDU",82,427,19,30,2013-01-02 19:00:00,196,196,"Un-Christmas Eve"
"195",2013,1,2,1956,2000,-4,2249,2243,6,"DL",1147,"N689DL","LGA","ATL",125,762,20,0,2013-01-02 20:00:00,293,293,"Un-Christmas Eve"
"196",2013,1,2,1958,2000,-2,2303,2325,-22,"VX",415,"N622VA","JFK","LAX",335,2475,20,0,2013-01-02 20:00:00,345,345,"Un-Christmas Eve"
"197",2013,1,2,1959,2000,-1,2153,2211,-18,"DL",2131,"N369NB","LGA","DTW",81,502,20,0,2013-01-02 20:00:00,194,194,"Un-Christmas Eve"
"198",2013,1,2,2001,1929,32,2330,2206,84,"EV",4333,"N14204","EWR","TUL",250,1215,19,29,2013-01-02 19:00:00,329,329,"Un-Christmas Eve"
"199",2013,1,2,2002,1945,17,2256,2329,-33,"B6",645,"N568JB","JFK","SFO",320,2586,19,45,2013-01-02 19:00:00,254,254,"Un-Christmas Eve"
"200",2013,1,2,2002,2000,2,2152,2128,24,"UA",695,"N503UA","LGA","ORD",137,733,20,0,2013-01-02 20:00:00,150,150,"Un-Christmas Eve"
"201",2013,1,2,2003,2015,-12,2102,2125,-23,"9E",3664,"N8646A","JFK","PHL",30,94,20,15,2013-01-02 20:00:00,99,99,"Un-Christmas Eve"
"202",2013,1,2,2003,1955,8,2309,2310,-1,"AA",1709,"N3CEAA","LGA","MIA",155,1096,19,55,2013-01-02 19:00:00,306,306,"Un-Christmas Eve"
"203",2013,1,2,2004,1955,9,2308,2306,2,"UA",1680,"N76528","EWR","MIA",164,1085,19,55,2013-01-02 19:00:00,304,304,"Un-Christmas Eve"
"204",2013,1,2,2005,1705,180,2126,1830,176,"MQ",4410,"N810MQ","JFK","DCA",49,213,17,5,2013-01-02 17:00:00,121,121,"Un-Christmas Eve"
"205",2013,1,2,2006,1945,21,2326,2306,20,"DL",1854,"N908DL","LGA","FLL",152,1076,19,45,2013-01-02 19:00:00,320,320,"Un-Christmas Eve"
"206",2013,1,2,2007,1950,17,2121,2100,21,"EV",4312,"N13969","EWR","DCA",48,199,19,50,2013-01-02 19:00:00,114,114,"Un-Christmas Eve"
"207",2013,1,2,2009,1955,14,2146,2130,16,"WN",540,"N704SW","EWR","MDW",122,711,19,55,2013-01-02 19:00:00,137,137,"Un-Christmas Eve"
"208",2013,1,2,2014,2020,-6,2256,2245,11,"MQ",4662,"N0EGMQ","LGA","ATL",124,762,20,20,2013-01-02 20:00:00,242,242,"Un-Christmas Eve"
"209",2013,1,2,2019,2016,3,2147,2158,-11,"UA",1244,"N24702","EWR","CLE",74,404,20,16,2013-01-02 20:00:00,128,128,"Un-Christmas Eve"
"210",2013,1,2,2023,2015,8,2132,2130,2,"AA",1762,"N3GCAA","JFK","BOS",42,187,20,15,2013-01-02 20:00:00,109,109,"Un-Christmas Eve"
"211",2013,1,2,2024,2030,-6,2203,2155,8,"FL",354,"N929AT","LGA","CAK",69,397,20,30,2013-01-02 20:00:00,179,179,"Un-Christmas Eve"
"212",2013,1,2,2024,2029,-5,2314,2350,-36,"B6",165,"N534JB","JFK","PDX",325,2454,20,29,2013-01-02 20:00:00,290,290,"Un-Christmas Eve"
"213",2013,1,2,2025,2030,-5,2305,2258,7,"B6",115,"N353JB","JFK","MSY",198,1182,20,30,2013-01-02 20:00:00,280,280,"Un-Christmas Eve"
"214",2013,1,2,2025,2015,10,2216,2210,6,"MQ",4555,"N737MQ","LGA","CMH",83,479,20,15,2013-01-02 20:00:00,191,191,"Un-Christmas Eve"
"215",2013,1,2,2026,2025,1,2329,2337,-8,"UA",1482,"N54241","EWR","DFW",221,1372,20,25,2013-01-02 20:00:00,303,303,"Un-Christmas Eve"
"216",2013,1,2,2027,2000,27,2206,2151,15,"9E",3409,"N605LR","JFK","PIT",70,340,20,0,2013-01-02 20:00:00,179,179,"Un-Christmas Eve"
"217",2013,1,2,2027,2015,12,2336,2321,15,"B6",47,"N529JB","JFK","FLL",160,1069,20,15,2013-01-02 20:00:00,309,309,"Un-Christmas Eve"
"218",2013,1,2,2027,2030,-3,2309,2314,-5,"DL",1447,"N947DL","JFK","ATL",127,760,20,30,2013-01-02 20:00:00,282,282,"Un-Christmas Eve"
"219",2013,1,2,2028,2004,24,2202,2133,29,"EV",4224,"N14105","EWR","MKE",131,725,20,4,2013-01-02 20:00:00,174,174,"Un-Christmas Eve"
"220",2013,1,2,2028,2030,-2,2330,2348,-18,"DL",1318,"N389DA","JFK","FLL",158,1069,20,30,2013-01-02 20:00:00,302,302,"Un-Christmas Eve"
"221",2013,1,2,2030,2025,5,13,2341,32,"B6",1069,"N192JB","JFK","AUS",259,1521,20,25,2013-01-02 20:00:00,-2017,383,"Un-Christmas Eve"
"222",2013,1,2,2030,2028,2,8,2351,17,"UA",1615,"N24211","EWR","AUS",252,1504,20,28,2013-01-02 20:00:00,-2022,378,"Un-Christmas Eve"
"223",2013,1,2,2031,2035,-4,2353,2342,11,"B6",629,"N273JB","JFK","HOU",244,1428,20,35,2013-01-02 20:00:00,322,322,"Un-Christmas Eve"
"224",2013,1,2,2032,1855,97,2314,2146,88,"9E",3364,"N919XJ","JFK","MSY",202,1182,18,55,2013-01-02 18:00:00,282,282,"Un-Christmas Eve"
"225",2013,1,2,2033,1959,34,2220,2144,36,"MQ",4423,"N818MQ","JFK","RDU",85,427,19,59,2013-01-02 19:00:00,187,187,"Un-Christmas Eve"
"226",2013,1,2,2034,2039,-5,2325,2345,-20,"UA",926,"N829UA","EWR","MCO",151,937,20,39,2013-01-02 20:00:00,291,291,"Un-Christmas Eve"
"227",2013,1,2,2036,2035,1,2137,2213,-36,"9E",3357,"N922XJ","JFK","DCA",42,213,20,35,2013-01-02 20:00:00,101,101,"Un-Christmas Eve"
"228",2013,1,2,2037,2024,13,2351,2359,-8,"UA",1595,"N26226","EWR","LAX",345,2454,20,24,2013-01-02 20:00:00,314,314,"Un-Christmas Eve"
"229",2013,1,2,2040,2030,10,2134,2139,-5,"EV",4695,"N13914","EWR","MHT",38,209,20,30,2013-01-02 20:00:00,94,94,"Un-Christmas Eve"
"230",2013,1,2,2040,2028,12,110,115,-5,"UA",1071,"N33289","EWR","BQN",190,1585,20,28,2013-01-02 20:00:00,-1930,470,"Un-Christmas Eve"
"231",2013,1,2,2041,1942,59,2151,2106,45,"EV",4462,"N15555","EWR","BUF",53,282,19,42,2013-01-02 19:00:00,110,110,"Un-Christmas Eve"
"232",2013,1,2,2041,2045,-4,2210,2225,-15,"AA",371,"N487AA","LGA","ORD",126,733,20,45,2013-01-02 20:00:00,169,169,"Un-Christmas Eve"
"233",2013,1,2,2041,2040,1,2318,2314,4,"B6",619,"N203JB","JFK","JAX",139,828,20,40,2013-01-02 20:00:00,277,277,"Un-Christmas Eve"
"234",2013,1,2,2041,2045,-4,NA,2359,NA,"B6",147,"N630JB","JFK","RSW",NA,1074,20,45,2013-01-02 20:00:00,NA,NA,"Un-Christmas Eve"
"235",2013,1,2,2043,1759,164,2251,1949,182,"EV",4581,"N18557","EWR","CMH",103,463,17,59,2013-01-02 17:00:00,208,208,"Un-Christmas Eve"
"236",2013,1,2,2044,2005,39,2229,2158,31,"EV",5114,"N371CA","LGA","BHM",143,866,20,5,2013-01-02 20:00:00,185,185,"Un-Christmas Eve"
"237",2013,1,2,2045,1930,75,2302,2140,82,"EV",4361,"N14993","EWR","TYS",116,631,19,30,2013-01-02 19:00:00,257,257,"Un-Christmas Eve"
"238",2013,1,2,2047,2040,7,2329,2359,-30,"B6",677,"N583JB","JFK","LAX",316,2475,20,40,2013-01-02 20:00:00,282,282,"Un-Christmas Eve"
"239",2013,1,2,2048,2055,-7,2239,2250,-11,"MQ",4573,"N734MQ","LGA","DTW",85,502,20,55,2013-01-02 20:00:00,191,191,"Un-Christmas Eve"
"240",2013,1,2,2049,2100,-11,2220,2220,0,"MQ",3744,"N506MQ","EWR","ORD",128,719,21,0,2013-01-02 21:00:00,171,171,"Un-Christmas Eve"
"241",2013,1,2,2050,2010,40,2229,2150,39,"EV",3274,"N12996","EWR","RDU",78,416,20,10,2013-01-02 20:00:00,179,179,"Un-Christmas Eve"
"242",2013,1,2,2051,1929,82,2256,2133,83,"EV",4532,"N14153","EWR","CHS",105,628,19,29,2013-01-02 19:00:00,205,205,"Un-Christmas Eve"
"243",2013,1,2,2053,2022,31,2331,2356,-25,"UA",299,"N539UA","EWR","SFO",316,2565,20,22,2013-01-02 20:00:00,278,278,"Un-Christmas Eve"
"244",2013,1,2,2054,2040,14,2343,2323,20,"B6",227,"N292JB","EWR","MCO",146,937,20,40,2013-01-02 20:00:00,289,289,"Un-Christmas Eve"
"245",2013,1,2,2054,2100,-6,2349,2343,6,"B6",399,"N613JB","LGA","MCO",148,950,21,0,2013-01-02 21:00:00,295,295,"Un-Christmas Eve"
"246",2013,1,2,2054,2100,-6,2224,2230,-6,"WN",946,"N443WN","LGA","MDW",131,725,21,0,2013-01-02 21:00:00,170,170,"Un-Christmas Eve"
"247",2013,1,2,2058,2054,4,2347,2349,-2,"UA",437,"N445UA","EWR","PBI",149,1023,20,54,2013-01-02 20:00:00,289,289,"Un-Christmas Eve"
"248",2013,1,2,2100,2100,0,36,31,5,"DL",2363,"N711ZX","JFK","LAX",367,2475,21,0,2013-01-02 21:00:00,-2064,336,"Un-Christmas Eve"
"249",2013,1,2,2100,2100,0,2258,2250,8,"MQ",4584,"N518MQ","LGA","CLT",92,544,21,0,2013-01-02 21:00:00,158,158,"Un-Christmas Eve"
"250",2013,1,2,2100,2100,0,2240,2235,5,"MQ",4507,"N739MQ","LGA","RDU",79,431,21,0,2013-01-02 21:00:00,140,140,"Un-Christmas Eve"
"251",2013,1,2,2101,2035,26,7,2340,27,"UA",834,"N454UA","EWR","IAH",223,1400,20,35,2013-01-02 20:00:00,-2094,306,"Un-Christmas Eve"
"252",2013,1,2,2104,2045,19,2359,2352,7,"UA",1422,"N16701","EWR","FLL",156,1065,20,45,2013-01-02 20:00:00,255,255,"Un-Christmas Eve"
"253",2013,1,2,2107,2100,7,13,2359,14,"UA",1241,"N77520","EWR","TPA",162,997,21,0,2013-01-02 21:00:00,-2094,306,"Un-Christmas Eve"
"254",2013,1,2,2108,1954,74,2218,2119,59,"EV",4371,"N18120","EWR","IAD",47,212,19,54,2013-01-02 19:00:00,110,110,"Un-Christmas Eve"
"255",2013,1,2,2111,2050,21,2211,2204,7,"UA",1108,"N13248","EWR","BOS",41,200,20,50,2013-01-02 20:00:00,100,100,"Un-Christmas Eve"
"256",2013,1,2,2113,2110,3,2346,17,-31,"DL",1627,"N3743H","JFK","LAS",304,2248,21,10,2013-01-02 21:00:00,233,233,"Un-Christmas Eve"
"257",2013,1,2,2115,2059,16,2345,2316,29,"EV",4088,"N11551","EWR","SDF",132,642,20,59,2013-01-02 20:00:00,230,230,"Un-Christmas Eve"
"258",2013,1,2,2115,1837,158,2322,2045,157,"EV",4125,"N41104","EWR","GRR",113,605,18,37,2013-01-02 18:00:00,207,207,"Un-Christmas Eve"
"259",2013,1,2,2115,2115,0,5,2357,8,"B6",529,"N766JB","EWR","MCO",146,937,21,15,2013-01-02 21:00:00,-2110,290,"Un-Christmas Eve"
"260",2013,1,2,2115,2125,-10,2257,2250,7,"MQ",4660,"N509MQ","LGA","BNA",135,764,21,25,2013-01-02 21:00:00,142,142,"Un-Christmas Eve"
"261",2013,1,2,2116,2005,71,2242,2144,58,"9E",3320,"N916XJ","JFK","BUF",63,301,20,5,2013-01-02 20:00:00,126,126,"Un-Christmas Eve"
"262",2013,1,2,2116,2120,-4,2342,2351,-9,"B6",97,"N599JB","JFK","DEN",240,1626,21,20,2013-01-02 21:00:00,226,226,"Un-Christmas Eve"
"263",2013,1,2,2119,2110,9,2227,2223,4,"EV",4119,"N14168","EWR","RIC",50,277,21,10,2013-01-02 21:00:00,108,108,"Un-Christmas Eve"
"264",2013,1,2,2124,2110,14,153,157,-4,"UA",1575,"N74856","EWR","SJU",190,1608,21,10,2013-01-02 21:00:00,-1971,429,"Un-Christmas Eve"
"265",2013,1,2,2125,2110,15,2221,2212,9,"EV",4404,"N17108","EWR","PVD",29,160,21,10,2013-01-02 21:00:00,96,96,"Un-Christmas Eve"
"266",2013,1,2,2128,2130,-2,37,27,10,"B6",21,"N535JB","JFK","TPA",162,1005,21,30,2013-01-02 21:00:00,-2091,309,"Un-Christmas Eve"
"267",2013,1,2,2128,2130,-2,43,18,25,"B6",383,"N562JB","LGA","FLL",158,1076,21,30,2013-01-02 21:00:00,-2085,315,"Un-Christmas Eve"
"268",2013,1,2,2130,2130,0,1,18,-17,"B6",199,"N804JB","JFK","LAS",307,2248,21,30,2013-01-02 21:00:00,-2129,271,"Un-Christmas Eve"
"269",2013,1,2,2131,1512,379,2340,1741,359,"UA",488,"N593UA","LGA","DEN",228,1620,15,12,2013-01-02 15:00:00,209,209,"Un-Christmas Eve"
"270",2013,1,2,2134,2135,-1,36,50,-14,"AA",185,"N322AA","JFK","LAX",340,2475,21,35,2013-01-02 21:00:00,-2098,302,"Un-Christmas Eve"
"271",2013,1,2,2137,2135,2,208,224,-16,"B6",701,"N284JB","JFK","SJU",194,1598,21,35,2013-01-02 21:00:00,-1929,471,"Un-Christmas Eve"
"272",2013,1,2,2141,2145,-4,2301,2311,-10,"B6",104,"N304JB","JFK","BUF",63,301,21,45,2013-01-02 21:00:00,160,160,"Un-Christmas Eve"
"273",2013,1,2,2142,2145,-3,32,37,-5,"B6",35,"N519JB","JFK","PBI",151,1028,21,45,2013-01-02 21:00:00,-2110,290,"Un-Christmas Eve"
"274",2013,1,2,2145,2145,0,111,39,32,"B6",515,"N265JB","EWR","FLL",153,1065,21,45,2013-01-02 21:00:00,-2034,366,"Un-Christmas Eve"
"275",2013,1,2,2145,1925,140,54,2244,130,"DL",2139,"N368NW","LGA","MIA",159,1096,19,25,2013-01-02 19:00:00,-2091,309,"Un-Christmas Eve"
"276",2013,1,2,2145,2129,16,NA,33,NA,"UA",1299,"N12221","EWR","RSW",NA,1068,21,29,2013-01-02 21:00:00,NA,NA,"Un-Christmas Eve"
"277",2013,1,2,2148,2004,104,2234,2112,82,"EV",4170,"N12540","EWR","ALB",30,143,20,4,2013-01-02 20:00:00,86,86,"Un-Christmas Eve"
"278",2013,1,2,2150,2005,105,2255,2126,89,"9E",4091,"N8976E","JFK","BWI",39,184,20,5,2013-01-02 20:00:00,105,105,"Un-Christmas Eve"
"279",2013,1,2,2150,2155,-5,2333,2337,-4,"B6",1109,"N239JB","JFK","RDU",83,427,21,55,2013-01-02 21:00:00,183,183,"Un-Christmas Eve"
"280",2013,1,2,2215,2220,-5,142,121,21,"B6",11,"N606JB","JFK","FLL",159,1069,22,20,2013-01-02 22:00:00,-2073,327,"Un-Christmas Eve"
"281",2013,1,2,2218,2225,-7,2331,2340,-9,"DL",942,"N378NW","LGA","PWM",46,269,22,25,2013-01-02 22:00:00,113,113,"Un-Christmas Eve"
"282",2013,1,2,2225,1930,175,231,2219,252,"EV",4204,"N21130","EWR","OKC",286,1325,19,30,2013-01-02 19:00:00,-1994,406,"Un-Christmas Eve"
"283",2013,1,2,2225,2229,-4,300,315,-15,"B6",713,"N639JB","JFK","SJU",191,1598,22,29,2013-01-02 22:00:00,-1925,475,"Un-Christmas Eve"
"284",2013,1,2,2237,2245,-8,2339,2356,-17,"B6",608,"N198JB","JFK","PWM",45,273,22,45,2013-01-02 22:00:00,102,102,"Un-Christmas Eve"
"285",2013,1,2,2241,2245,-4,2350,5,-15,"B6",30,"N184JB","JFK","ROC",53,264,22,45,2013-01-02 22:00:00,109,109,"Un-Christmas Eve"
"286",2013,1,2,2254,2149,65,2358,2305,53,"EV",4206,"N21537","EWR","PWM",47,284,21,49,2013-01-02 21:00:00,104,104,"Un-Christmas Eve"
"287",2013,1,2,2256,2151,65,2340,2244,56,"EV",4276,"N13550","EWR","BDL",25,116,21,51,2013-01-02 21:00:00,84,84,"Un-Christmas Eve"
"288",2013,1,2,2259,2100,119,122,2332,110,"DL",1247,"N362NW","LGA","ATL",124,762,21,0,2013-01-02 21:00:00,-2137,263,"Un-Christmas Eve"
"289",2013,1,2,2303,2255,8,26,15,11,"B6",112,"N629JB","JFK","BUF",59,301,22,55,2013-01-02 22:00:00,-2277,123,"Un-Christmas Eve"
"290",2013,1,2,2309,2200,69,5,2307,58,"EV",4485,"N13123","EWR","BWI",37,169,22,0,2013-01-02 22:00:00,-2304,96,"Un-Christmas Eve"
"291",2013,1,2,2313,2125,108,20,2240,100,"MQ",4449,"N810MQ","JFK","DCA",50,213,21,25,2013-01-02 21:00:00,-2293,107,"Un-Christmas Eve"
"292",2013,1,2,2334,2129,125,33,2242,111,"EV",4257,"N12567","EWR","BTV",47,266,21,29,2013-01-02 21:00:00,-2301,99,"Un-Christmas Eve"
"293",2013,1,2,2337,2155,102,222,41,101,"B6",43,"N821JB","JFK","MCO",140,944,21,55,2013-01-02 21:00:00,-2115,285,"Un-Christmas Eve"
"294",2013,1,2,2347,2245,62,58,2357,61,"B6",128,"N283JB","JFK","BTV",55,266,22,45,2013-01-02 22:00:00,-2289,111,"Un-Christmas Eve"
"295",2013,1,2,2351,2359,-8,427,445,-18,"B6",739,"N657JB","JFK","PSE",195,1617,23,59,2013-01-02 23:00:00,-1924,476,"Un-Christmas Eve"
"296",2013,1,2,2354,2359,-5,413,437,-24,"B6",727,"N789JB","JFK","BQN",180,1576,23,59,2013-01-02 23:00:00,-1941,459,"Un-Christmas Eve"
"297",2013,1,3,1902,1904,-2,2027,2026,1,"EV",4131,"N11113","EWR","RIC",54,277,19,4,2013-01-03 19:00:00,125,125,"Un-Christmas Eve"
"298",2013,1,3,1904,1659,125,2327,2046,NA,"9E",3375,"N916XJ","JFK","SAT",NA,1587,16,59,2013-01-03 16:00:00,423,423,"Un-Christmas Eve"
"299",2013,1,3,1904,1910,-6,2048,2055,-7,"MQ",4569,"N734MQ","LGA","RDU",85,431,19,10,2013-01-03 19:00:00,144,144,"Un-Christmas Eve"
"300",2013,1,3,1905,1910,-5,2223,2215,8,"AA",2075,"N4YCAA","EWR","DFW",212,1372,19,10,2013-01-03 19:00:00,318,318,"Un-Christmas Eve"
"301",2013,1,3,1908,1910,-2,2139,2216,-37,"UA",643,"N521UA","EWR","SAN",300,2425,19,10,2013-01-03 19:00:00,231,231,"Un-Christmas Eve"
"302",2013,1,3,1909,1915,-6,2125,2137,-12,"EV",4085,"N11181","EWR","OMA",156,1134,19,15,2013-01-03 19:00:00,216,216,"Un-Christmas Eve"
"303",2013,1,3,1909,1905,4,2145,2225,-40,"AA",21,"N338AA","JFK","LAX",293,2475,19,5,2013-01-03 19:00:00,236,236,"Un-Christmas Eve"
"304",2013,1,3,1910,1749,81,2021,1909,72,"B6",1307,"N203JB","JFK","IAD",52,228,17,49,2013-01-03 17:00:00,111,111,"Un-Christmas Eve"
"305",2013,1,3,1910,1915,-5,2208,2230,-22,"DL",1729,"N3734B","JFK","LAS",333,2248,19,15,2013-01-03 19:00:00,298,298,"Un-Christmas Eve"
"306",2013,1,3,1914,1850,24,2207,2240,-33,"VX",29,"N640VA","JFK","SFO",326,2586,18,50,2013-01-03 18:00:00,293,293,"Un-Christmas Eve"
"307",2013,1,3,1915,1830,45,2212,2202,10,"UA",272,"N505UA","JFK","SFO",333,2586,18,30,2013-01-03 18:00:00,297,297,"Un-Christmas Eve"
"308",2013,1,3,1916,1920,-4,2030,2100,-30,"AA",359,"N3AFAA","LGA","ORD",115,733,19,20,2013-01-03 19:00:00,114,114,"Un-Christmas Eve"
"309",2013,1,3,1918,1917,1,2104,2050,14,"EV",4670,"N11127","EWR","BNA",134,748,19,17,2013-01-03 19:00:00,186,186,"Un-Christmas Eve"
"310",2013,1,3,1918,1920,-2,2232,2246,-14,"DL",83,"N387DA","JFK","FLL",160,1069,19,20,2013-01-03 19:00:00,314,314,"Un-Christmas Eve"
"311",2013,1,3,1918,1900,18,2050,2040,10,"UA",954,"N855UA","EWR","ORD",114,719,19,0,2013-01-03 19:00:00,132,132,"Un-Christmas Eve"
"312",2013,1,3,1919,1920,-1,2219,2315,-56,"DL",1345,"N3769L","JFK","PHX",273,2153,19,20,2013-01-03 19:00:00,300,300,"Un-Christmas Eve"
"313",2013,1,3,1920,1920,0,2158,2258,-60,"DL",6,"N3768","JFK","SLC",250,1990,19,20,2013-01-03 19:00:00,238,238,"Un-Christmas Eve"
"314",2013,1,3,1920,1925,-5,2221,2229,-8,"DL",1485,"N969DL","LGA","MCO",153,950,19,25,2013-01-03 19:00:00,301,301,"Un-Christmas Eve"
"315",2013,1,3,1922,1900,22,2103,2056,7,"9E",3828,"N8884E","JFK","PIT",69,340,19,0,2013-01-03 19:00:00,181,181,"Un-Christmas Eve"
"316",2013,1,3,1922,1925,-3,2248,2247,1,"DL",2139,"N948DL","LGA","MIA",177,1096,19,25,2013-01-03 19:00:00,326,326,"Un-Christmas Eve"
"317",2013,1,3,1923,1815,68,2036,1958,38,"9E",4019,"N8836A","JFK","RIC",52,288,18,15,2013-01-03 18:00:00,113,113,"Un-Christmas Eve"
"318",2013,1,3,1924,1905,19,2208,2235,-27,"UA",1139,"N79279","EWR","SFO",311,2565,19,5,2013-01-03 19:00:00,284,284,"Un-Christmas Eve"
"319",2013,1,3,1926,1930,-4,2228,2243,-15,"DL",1435,"N997DL","LGA","TPA",163,1010,19,30,2013-01-03 19:00:00,302,302,"Un-Christmas Eve"
"320",2013,1,3,1926,1930,-4,2148,2213,-25,"DL",1715,"N358NB","LGA","MSY",186,1183,19,30,2013-01-03 19:00:00,222,222,"Un-Christmas Eve"
"321",2013,1,3,1928,1928,0,19,2129,NA,"EV",4532,"N14171","EWR","CHS",NA,628,19,28,2013-01-03 19:00:00,-1909,491,"Un-Christmas Eve"
